timestamp,displacement_combined,tilt_dynamic_avg,tilt_stable,displacement_rate,tilt_dynamic_rate,tilt_stable_rate,tilt_dynamic_std,displacement_sync_error,hour,day_of_week,month,is_weekend,is_anomaly,anomaly_score
2023-09-07 21:40:00,14.04,-0.7200000000000001,26.5,-0.06000000000000227,0.0,0.0,1.66910155472937,0.6836805555555561,21,3,9,0,True,-0.725311984775361
2023-09-07 21:50:00,14.02,-0.7200000000000001,26.5,-0.02000000000000313,0.0,0.0,1.66910155472937,0.7056250000000048,21,3,9,0,True,-0.725311984775361
2023-09-07 22:00:00,14.13,-0.7200000000000001,26.5,0.1099999999999994,0.0,0.0,1.66910155472937,0.5986111111111168,22,3,9,0,True,-0.7286548677382284
2023-09-07 22:10:00,14.13,-0.7200000000000001,26.5,7.105427357601002e-15,0.0,0.0,1.66910155472937,0.6027083333333323,22,3,9,0,True,-0.725311984775361
2023-09-07 22:20:00,14.13999999999999,-0.7200000000000001,26.5,0.009999999999990905,0.0,0.0,1.66910155472937,0.5973611111111197,22,3,9,0,True,-0.725311984775361
2023-09-07 22:30:00,14.27,-0.7200000000000001,26.5,0.1300000000000026,0.0,0.0,1.66910155472937,0.4725000000000037,22,3,9,0,True,-0.729459747369617
2023-09-07 22:40:00,14.31,-0.7233333333333333,26.5,0.04000000000000625,-0.003333333333333188,0.0,1.674793519611696,0.4373611111111089,22,3,9,0,True,-0.7267081630425851
2023-09-07 22:50:00,14.36,-0.7200000000000001,26.5,0.04999999999999716,0.003333333333333188,0.0,1.66910155472937,0.3919444444444462,22,3,9,0,True,-0.7342388557352356
2023-09-07 23:00:00,14.38,-0.7200000000000001,26.5,0.02000000000000313,0.0,0.0,1.66910155472937,0.3764583333333302,23,3,9,0,True,-0.7274864161011649
2023-09-07 23:10:00,14.38999999999999,-0.7266666666666666,-11.92,0.009999999999990905,-0.006666666666666488,-38.42,1.672792077137303,0.3706944444444531,23,3,9,0,True,-0.658517585535094
2023-09-07 23:20:00,14.35,-0.7200000000000001,-6.62,-0.03999999999999204,0.006666666666666488,5.3,1.66910155472937,0.4153472222222216,23,3,9,0,True,-0.6802563807487068
2023-09-07 23:30:00,14.33000000000001,-0.7200000000000001,23.02,-0.01999999999999602,0.0,29.64,1.66910155472937,0.4404861111111078,23,3,9,0,True,-0.763850435725781
2023-09-07 23:40:00,14.36,-0.7200000000000001,26.5,0.02999999999999403,0.0,3.48,1.66910155472937,0.4129166666666677,23,3,9,0,True,-0.7589382307333531
2023-09-07 23:50:00,14.32,-0.7200000000000001,2.98,-0.03999999999999915,0.0,-23.52,1.66910155472937,0.4554861111111119,23,3,9,0,True,-0.7215088536711459
2023-09-08 00:00:00,14.28,-0.7200000000000001,26.5,-0.03999999999999915,0.0,23.52,1.66910155472937,0.4988194444444431,0,4,9,0,True,-0.7579119508151029
2023-09-08 00:10:00,14.24,-0.7200000000000001,26.5,-0.03999999999999915,0.0,0.0,1.66910155472937,0.5427777777777738,0,4,9,0,True,-0.7290174239642211
2023-09-08 00:20:00,14.21,-0.7200000000000001,26.5,-0.03000000000000114,0.0,0.0,1.66910155472937,0.5761805555555544,0,4,9,0,True,-0.725311984775361
2023-09-08 00:30:00,14.16,-0.7200000000000001,26.5,-0.04999999999999716,0.0,0.0,1.66910155472937,0.6288194444444422,0,4,9,0,True,-0.725311984775361
2023-09-08 00:40:00,14.13,-0.7200000000000001,26.5,-0.03000000000000114,0.0,0.0,1.66910155472937,0.6624999999999961,0,4,9,0,True,-0.725311984775361
2023-09-08 00:50:00,14.07,-0.7200000000000001,26.5,-0.06000000000000227,0.0,0.0,1.66910155472937,0.727291666666666,0,4,9,0,True,-0.7215965814761626
2023-09-08 01:00:00,14.06,-0.7233333333333333,26.5,-0.00999999999999801,-0.003333333333333188,0.0,1.667103276144982,0.7420138888888843,1,4,9,0,True,-0.7209131300253709
2023-09-08 01:10:00,14.28,-0.7200000000000001,26.5,0.2199999999999989,0.003333333333333188,0.0,1.66910155472937,0.5265277777777762,1,4,9,0,True,-0.7434084986590993
2023-09-08 01:20:00,14.33000000000001,-0.7200000000000001,-4.75,0.05000000000000426,0.0,-31.25,1.66910155472937,0.4808333333333294,1,4,9,0,True,-0.659227752031533
2023-09-08 01:30:00,14.35,-0.7200000000000001,-19.27,0.01999999999999602,0.0,-14.52,1.66910155472937,0.4653472222222224,1,4,9,0,True,-0.660120404803053
2023-09-08 01:40:00,14.48,-0.7233333333333333,-25.96,0.1299999999999955,-0.003333333333333188,-6.690000000000001,1.674793519611696,0.3375000000000057,1,4,9,0,True,-0.6556322586631758
2023-09-08 01:50:00,14.58,-0.7233333333333333,-26.49,0.1000000000000014,0.0,-0.5299999999999976,1.667103276144982,0.2400000000000038,1,4,9,0,True,-0.65642792715618
2023-09-08 02:00:00,14.73,-0.7200000000000001,-26.49,0.1500000000000057,0.003333333333333188,0.0,1.66910155472937,0.09208333333332774,2,4,9,0,True,-0.6140612239945025
2023-09-08 10:30:00,15.6,-0.7233333333333333,-13.54,-0.02000000000000313,-0.003333333333333188,11.56,1.66542286922371,0.6215972222222241,10,4,9,0,True,-0.6727976877551586
2023-09-08 10:40:00,15.63,-0.7233333333333333,26.5,0.03000000000000114,0.0,40.04,1.66542286922371,0.6520138888888916,10,4,9,0,True,-0.768476656412111
2023-09-08 10:50:00,15.68,-0.7233333333333333,26.5,0.04999999999999716,0.0,0.0,1.66542286922371,0.7030555555555527,10,4,9,0,True,-0.7412407884242277
2023-09-08 11:00:00,15.7,-0.7233333333333333,26.5,0.01999999999999602,0.0,0.0,1.66542286922371,0.7219444444444392,11,4,9,0,True,-0.7369450143645622
2023-09-08 11:10:00,15.8,-0.7233333333333333,26.5,0.1000000000000085,0.0,0.0,1.66542286922371,0.8206944444444488,11,4,9,0,True,-0.7412481825871193
2023-09-08 11:20:00,15.88,-0.7200000000000001,26.5,0.0799999999999983,0.003333333333333188,0.0,1.667453147767577,0.8995138888888903,11,4,9,0,True,-0.7413649825084727
2023-09-08 11:30:00,15.59,-0.7200000000000001,26.5,-0.2900000000000063,0.0,0.0,1.667453147767577,0.6077083333333277,11,4,9,0,True,-0.7367408825523686
2023-09-08 11:40:00,15.68,-0.7200000000000001,26.5,0.09000000000000341,0.0,0.0,1.667453147767577,0.6954861111111104,11,4,9,0,True,-0.7417424714946607
2023-09-08 11:50:00,15.68,-0.7200000000000001,26.5,0.0,0.0,0.0,1.667453147767577,0.6932638888888878,11,4,9,0,True,-0.740739444670893
2023-09-08 12:00:00,15.59,-0.7200000000000001,26.5,-0.09000000000000341,0.0,0.0,1.667453147767577,0.5997916666666647,12,4,9,0,True,-0.7392374470192588
2023-09-08 12:10:00,15.58,-0.7200000000000001,26.5,-0.00999999999999801,0.0,0.0,1.667453147767577,0.5861111111111104,12,4,9,0,True,-0.7392374470192588
2023-09-08 12:20:00,15.48999999999999,-0.7233333333333333,26.5,-0.09000000000000341,-0.003333333333333188,0.0,1.66542286922371,0.4922916666666612,12,4,9,0,True,-0.7310596150908544
2023-09-08 12:30:00,15.51,-0.7200000000000001,26.5,0.02000000000000313,0.003333333333333188,0.0,1.667453147767577,0.5088888888888885,12,4,9,0,True,-0.7406046068393767
2023-09-08 12:40:00,15.56,-0.7233333333333333,26.5,0.05000000000000426,-0.003333333333333188,0.0,1.66542286922371,0.5549305555555577,12,4,9,0,True,-0.7339522008452584
2023-09-08 12:50:00,15.58,-0.7199999999999999,26.5,0.01999999999999602,0.00333333333333341,0.0,1.659728893524482,0.5702083333333334,12,4,9,0,True,-0.7431681769084704
2023-09-08 13:00:00,15.59,-0.7200000000000001,26.5,0.00999999999999801,-2.220446049250313e-16,0.0,1.667453147767577,0.5746527777777732,13,4,9,0,True,-0.7392374470192588
2023-09-08 13:10:00,15.63,-0.7200000000000001,26.5,0.04000000000000625,0.0,0.0,1.667453147767577,0.6095138888888929,13,4,9,0,True,-0.740739444670893
2023-09-08 13:20:00,15.63,-0.7200000000000001,26.5,-7.105427357601002e-15,0.0,0.0,1.667453147767577,0.6065972222222182,13,4,9,0,True,-0.740739444670893
2023-09-08 13:30:00,15.33,-0.7233333333333333,26.5,-0.2999999999999972,-0.003333333333333188,0.0,1.66542286922371,0.3040972222222198,13,4,9,0,True,-0.7333058924557454
2023-09-08 13:40:00,15.4,-0.7200000000000001,26.5,0.07000000000000028,0.003333333333333188,0.0,1.667453147767577,0.3719444444444431,13,4,9,0,True,-0.7421093823140873
2023-09-08 13:50:00,15.38,-0.7200000000000001,26.5,-0.01999999999999602,0.0,0.0,1.667453147767577,0.3511805555555583,13,4,9,0,True,-0.7388473241857894
2023-09-08 14:00:00,15.4,-0.7200000000000001,26.5,0.01999999999999602,0.0,0.0,1.667453147767577,0.3713194444444454,14,4,9,0,True,-0.7376849761086218
2023-09-08 14:10:00,15.41,-0.7200000000000001,26.5,0.00999999999999801,0.0,0.0,1.667453147767577,0.3827083333333317,14,4,9,0,True,-0.737186037355552
2023-09-08 14:20:00,15.41,-0.7200000000000001,26.5,0.0,0.0,0.0,1.667453147767577,0.3843749999999986,14,4,9,0,True,-0.737186037355552
2023-09-08 14:30:00,15.39,-0.7199999999999999,26.5,-0.01999999999999602,2.220446049250313e-16,0.0,1.659728893524482,0.3662500000000026,14,4,9,0,True,-0.7388473241857894
2023-09-08 14:40:00,15.42,-0.7200000000000001,26.5,0.03000000000000114,-2.220446049250313e-16,0.0,1.667453147767577,0.3949305555555558,14,4,9,0,True,-0.7382878409699594
